station_name,month,gated_entries,route_or_line,year,station
Kenmore,November,119391.0,Green Line,2022,Fenway_Kenmore
Kenmore,October,166412.0,Green Line,2022,Fenway_Kenmore
Kenmore,September,178934.0,Green Line,2022,Fenway_Kenmore
Lechmere,April,20891.0,Green Line,2022,Lechmere_Square
Lechmere,August,46929.166704209994,Green Line,2022,Lechmere_Square
Lechmere,December,43650.00003492,Green Line,2022,Lechmere_Square
Lechmere,July,82050.00006564,Green Line,2022,Lechmere_Square
Lechmere,June,23632.0,Green Line,2022,Lechmere_Square
Lechmere,March,10448.0,Green Line,2022,Lechmere_Square
Lechmere,May,23511.0,Green Line,2022,Lechmere_Square
Lechmere,November,54691.666710419995,Green Line,2022,Lechmere_Square
Lechmere,October,67441.66672061999,Green Line,2022,Lechmere_Square
Lechmere,September,24395.833352849997,Green Line,2022,Lechmere_Square
Magoun Square,December,13750.000011,Green Line,2022,Somerville
Magoun Square,November,4.16666667,Green Line,2022,Somerville
Malden Center,April,137747.0,Orange Line,2022,Malden
Malden Center,August,88010.0,Orange Line,2022,Malden
Malden Center,December,126330.0,Orange Line,2022,Malden
Malden Center,February,109450.0,Orange Line,2022,Malden
Malden Center,January,99755.0,Orange Line,2022,Malden
Malden Center,July,133903.0,Orange Line,2022,Malden
Malden Center,June,148004.0,Orange Line,2022,Malden
Malden Center,March,134420.0,Orange Line,2022,Malden
Malden Center,May,145588.0,Orange Line,2022,Malden
Malden Center,November,139573.0,Orange Line,2022,Malden
Malden Center,October,140976.0,Orange Line,2022,Malden
Malden Center,September,54398.0,Orange Line,2022,Malden
Massachusetts Avenue,April,85238.0,Orange Line,2022,Fenway_Kenmore
Massachusetts Avenue,August,50254.0,Orange Line,2022,Fenway_Kenmore
Massachusetts Avenue,December,66805.0,Orange Line,2022,Fenway_Kenmore
Massachusetts Avenue,February,65308.0,Orange Line,2022,Fenway_Kenmore
Massachusetts Avenue,January,61755.0,Orange Line,2022,Fenway_Kenmore
Massachusetts Avenue,July,69433.0,Orange Line,2022,Fenway_Kenmore
Massachusetts Avenue,June,76586.0,Orange Line,2022,Fenway_Kenmore
Massachusetts Avenue,March,80987.0,Orange Line,2022,Fenway_Kenmore
Massachusetts Avenue,May,82316.0,Orange Line,2022,Fenway_Kenmore
Massachusetts Avenue,November,74678.0,Orange Line,2022,Fenway_Kenmore
Massachusetts Avenue,October,76466.0,Orange Line,2022,Fenway_Kenmore
Massachusetts Avenue,September,29027.0,Orange Line,2022,Fenway_Kenmore
Mattapan Line,August,93491.712,Mattapan Line,2022,Mattapan
Mattapan Line,December,72638.208,Mattapan Line,2022,Mattapan
Mattapan Line,July,85647.74399999999,Mattapan Line,2022,Mattapan
Mattapan Line,November,85443.84,Mattapan Line,2022,Mattapan
Mattapan Line,October,88654.46399999999,Mattapan Line,2022,Mattapan
Mattapan Line,September,104518.656,Mattapan Line,2022,Mattapan
Maverick,April,167202.0,Blue Line,2022,East_Boston
Maverick,April,167202.0,Blue Line,2022,East_Boston
Maverick,April,167202.0,Blue Line,2022,East_Boston
Maverick,April,167202.0,Blue Line,2022,East_Boston
Maverick,August,222739.0,Blue Line,2022,East_Boston
Maverick,August,222739.0,Blue Line,2022,East_Boston
Maverick,August,222739.0,Blue Line,2022,East_Boston
Maverick,August,222739.0,Blue Line,2022,East_Boston
Maverick,December,210520.0,Blue Line,2022,East_Boston
Maverick,December,210520.0,Blue Line,2022,East_Boston
Maverick,December,210520.0,Blue Line,2022,East_Boston
Maverick,December,210520.0,Blue Line,2022,East_Boston
Maverick,February,168653.0,Blue Line,2022,East_Boston
Maverick,February,168653.0,Blue Line,2022,East_Boston
Maverick,February,168653.0,Blue Line,2022,East_Boston
Maverick,February,168653.0,Blue Line,2022,East_Boston
Maverick,January,152858.0,Blue Line,2022,East_Boston
Maverick,January,152858.0,Blue Line,2022,East_Boston
Maverick,January,152858.0,Blue Line,2022,East_Boston
Maverick,January,152858.0,Blue Line,2022,East_Boston
Maverick,July,218775.0,Blue Line,2022,East_Boston
Maverick,July,218775.0,Blue Line,2022,East_Boston
Maverick,July,218775.0,Blue Line,2022,East_Boston
Maverick,July,218775.0,Blue Line,2022,East_Boston
Maverick,June,219010.0,Blue Line,2022,East_Boston
Maverick,June,219010.0,Blue Line,2022,East_Boston
Maverick,June,219010.0,Blue Line,2022,East_Boston
Maverick,June,219010.0,Blue Line,2022,East_Boston
Maverick,March,208436.0,Blue Line,2022,East_Boston
Maverick,March,208436.0,Blue Line,2022,East_Boston
Maverick,March,208436.0,Blue Line,2022,East_Boston
Maverick,March,208436.0,Blue Line,2022,East_Boston
Maverick,May,93454.0,Blue Line,2022,East_Boston
Maverick,May,93454.0,Blue Line,2022,East_Boston
Maverick,May,93454.0,Blue Line,2022,East_Boston
Maverick,May,93454.0,Blue Line,2022,East_Boston
Maverick,November,221774.0,Blue Line,2022,East_Boston
Maverick,November,221774.0,Blue Line,2022,East_Boston
Maverick,November,221774.0,Blue Line,2022,East_Boston
Maverick,November,221774.0,Blue Line,2022,East_Boston
Maverick,October,240599.0,Blue Line,2022,East_Boston
Maverick,October,240599.0,Blue Line,2022,East_Boston
Maverick,October,240599.0,Blue Line,2022,East_Boston
Maverick,October,240599.0,Blue Line,2022,East_Boston
Maverick,September,232699.0,Blue Line,2022,East_Boston
Maverick,September,232699.0,Blue Line,2022,East_Boston
Maverick,September,232699.0,Blue Line,2022,East_Boston
Maverick,September,232699.0,Blue Line,2022,East_Boston
Medford/Tufts,December,15725.00001258,Green Line,2022,Medford
Medford/Tufts,November,4.16666667,Green Line,2022,Medford
North Quincy,April,71296.0,Red Line,2022,North_Quincy
North Quincy,August,74029.0,Red Line,2022,North_Quincy
North Quincy,December,62492.0,Red Line,2022,North_Quincy
North Quincy,February,54447.0,Red Line,2022,North_Quincy
North Quincy,January,48682.0,Red Line,2022,North_Quincy
North Quincy,July,73458.0,Red Line,2022,North_Quincy
North Quincy,June,77332.0,Red Line,2022,North_Quincy
North Quincy,March,71681.0,Red Line,2022,North_Quincy
North Quincy,May,74351.0,Red Line,2022,North_Quincy
North Quincy,November,70130.0,Red Line,2022,North_Quincy
North Quincy,October,79242.0,Red Line,2022,North_Quincy
North Quincy,September,77806.0,Red Line,2022,North_Quincy
North Station,April,264650.0,Green Line,2022,West_End
North Station,August,145470.0,Green Line,2022,West_End
North Station,December,246617.0,Green Line,2022,West_End
North Station,February,202333.0,Green Line,2022,West_End
North Station,January,205638.0,Green Line,2022,West_End
North Station,July,227219.0,Green Line,2022,West_End
North Station,June,229764.0,Green Line,2022,West_End
North Station,March,208008.0,Green Line,2022,West_End
North Station,May,269549.0,Green Line,2022,West_End
North Station,November,259763.0,Green Line,2022,West_End
North Station,October,281518.0,Green Line,2022,West_End
North Station,September,94160.0,Green Line,2022,West_End
Oak Grove,April,69662.0,Orange Line,2022,Malden
Oak Grove,August,40789.0,Orange Line,2022,Malden
Oak Grove,December,67870.0,Orange Line,2022,Malden
Oak Grove,February,51272.0,Orange Line,2022,Malden
Oak Grove,January,46781.0,Orange Line,2022,Malden
Oak Grove,July,72317.0,Orange Line,2022,Malden
Oak Grove,June,82201.0,Orange Line,2022,Malden
Oak Grove,March,67115.0,Orange Line,2022,Malden
Oak Grove,May,81054.0,Orange Line,2022,Malden
Oak Grove,November,73938.0,Orange Line,2022,Malden
Oak Grove,October,73277.0,Orange Line,2022,Malden
Oak Grove,September,27442.0,Orange Line,2022,Malden
Orient Heights,April,74180.0,Blue Line,2022,East_Boston
Orient Heights,April,74180.0,Blue Line,2022,East_Boston
Orient Heights,April,74180.0,Blue Line,2022,East_Boston
Orient Heights,April,74180.0,Blue Line,2022,East_Boston
Orient Heights,August,90324.0,Blue Line,2022,East_Boston
Orient Heights,August,90324.0,Blue Line,2022,East_Boston
Orient Heights,August,90324.0,Blue Line,2022,East_Boston
Orient Heights,August,90324.0,Blue Line,2022,East_Boston
Orient Heights,December,82611.0,Blue Line,2022,East_Boston
Orient Heights,December,82611.0,Blue Line,2022,East_Boston
Orient Heights,December,82611.0,Blue Line,2022,East_Boston
Orient Heights,December,82611.0,Blue Line,2022,East_Boston
Orient Heights,February,58451.0,Blue Line,2022,East_Boston
Orient Heights,February,58451.0,Blue Line,2022,East_Boston
Orient Heights,February,58451.0,Blue Line,2022,East_Boston
Orient Heights,February,58451.0,Blue Line,2022,East_Boston
Orient Heights,January,54455.0,Blue Line,2022,East_Boston
Orient Heights,January,54455.0,Blue Line,2022,East_Boston
Orient Heights,January,54455.0,Blue Line,2022,East_Boston
Orient Heights,January,54455.0,Blue Line,2022,East_Boston
Orient Heights,July,85354.0,Blue Line,2022,East_Boston
Orient Heights,July,85354.0,Blue Line,2022,East_Boston
Orient Heights,July,85354.0,Blue Line,2022,East_Boston
Orient Heights,July,85354.0,Blue Line,2022,East_Boston
Orient Heights,June,123158.0,Blue Line,2022,East_Boston
Orient Heights,June,123158.0,Blue Line,2022,East_Boston
Orient Heights,June,123158.0,Blue Line,2022,East_Boston
Orient Heights,June,123158.0,Blue Line,2022,East_Boston
Orient Heights,March,74496.0,Blue Line,2022,East_Boston
Orient Heights,March,74496.0,Blue Line,2022,East_Boston
Orient Heights,March,74496.0,Blue Line,2022,East_Boston
Orient Heights,March,74496.0,Blue Line,2022,East_Boston
Orient Heights,May,120499.0,Blue Line,2022,East_Boston
Orient Heights,May,120499.0,Blue Line,2022,East_Boston
Orient Heights,May,120499.0,Blue Line,2022,East_Boston
Orient Heights,May,120499.0,Blue Line,2022,East_Boston
Orient Heights,November,91023.0,Blue Line,2022,East_Boston
Orient Heights,November,91023.0,Blue Line,2022,East_Boston
Orient Heights,November,91023.0,Blue Line,2022,East_Boston
Orient Heights,November,91023.0,Blue Line,2022,East_Boston
Orient Heights,October,96456.0,Blue Line,2022,East_Boston
Orient Heights,October,96456.0,Blue Line,2022,East_Boston
Orient Heights,October,96456.0,Blue Line,2022,East_Boston
Orient Heights,October,96456.0,Blue Line,2022,East_Boston
Orient Heights,September,89759.0,Blue Line,2022,East_Boston
Orient Heights,September,89759.0,Blue Line,2022,East_Boston
Orient Heights,September,89759.0,Blue Line,2022,East_Boston
Orient Heights,September,89759.0,Blue Line,2022,East_Boston
Park Street,April,238988.0,Green Line,2022,Downtown
Park Street,August,240271.0,Green Line,2022,Downtown
Park Street,December,210786.0,Green Line,2022,Downtown
Park Street,February,159697.0,Green Line,2022,Downtown
Park Street,January,109561.0,Green Line,2022,Downtown
Park Street,July,229802.0,Green Line,2022,Downtown
Park Street,June,238495.0,Green Line,2022,Downtown
Park Street,March,225063.0,Green Line,2022,Downtown
Park Street,May,229885.0,Green Line,2022,Downtown
Park Street,November,228590.0,Green Line,2022,Downtown
Park Street,October,258864.0,Green Line,2022,Downtown
Park Street,September,278427.0,Green Line,2022,Downtown
Porter,April,90593.0,Red Line,2022,Porter_Square
Porter,August,107463.0,Red Line,2022,Porter_Square
Porter,December,97385.0,Red Line,2022,Porter_Square
Porter,February,88932.0,Red Line,2022,Porter_Square
Porter,January,68729.0,Red Line,2022,Porter_Square
Porter,July,94661.0,Red Line,2022,Porter_Square
Porter,June,104859.0,Red Line,2022,Porter_Square
Porter,March,104222.0,Red Line,2022,Porter_Square
Porter,May,102736.0,Red Line,2022,Porter_Square
Porter,November,114125.0,Red Line,2022,Porter_Square
Porter,October,118876.0,Red Line,2022,Porter_Square
Porter,September,123806.0,Red Line,2022,Porter_Square
Prudential,April,65719.0,Green Line,2022,Back_Bay
Prudential,August,28250.0,Green Line,2022,Back_Bay
Prudential,December,59177.0,Green Line,2022,Back_Bay
Prudential,February,56209.0,Green Line,2022,Back_Bay
Prudential,January,44295.0,Green Line,2022,Back_Bay
Prudential,July,62441.0,Green Line,2022,Back_Bay
Prudential,June,57190.0,Green Line,2022,Back_Bay
Prudential,March,61694.0,Green Line,2022,Back_Bay
Prudential,May,61382.0,Green Line,2022,Back_Bay
Prudential,November,58887.0,Green Line,2022,Back_Bay
Prudential,October,62260.0,Green Line,2022,Back_Bay
Prudential,September,56103.0,Green Line,2022,Back_Bay
Quincy Adams,April,42454.0,Red Line,2022,South_Quincy
Quincy Adams,August,43195.0,Red Line,2022,South_Quincy
Quincy Adams,December,36026.0,Red Line,2022,South_Quincy
Quincy Adams,February,30565.0,Red Line,2022,South_Quincy
Quincy Adams,January,25290.0,Red Line,2022,South_Quincy
Quincy Adams,July,44089.0,Red Line,2022,South_Quincy
Quincy Adams,June,45388.0,Red Line,2022,South_Quincy
Quincy Adams,March,41784.0,Red Line,2022,South_Quincy
Quincy Adams,May,45613.0,Red Line,2022,South_Quincy
Quincy Adams,November,40785.0,Red Line,2022,South_Quincy
Quincy Adams,October,44434.0,Red Line,2022,South_Quincy
Quincy Adams,September,44188.0,Red Line,2022,South_Quincy
Quincy Center,April,95813.0,Red Line,2022,Quincy_Center
Quincy Center,August,97640.0,Red Line,2022,Quincy_Center
Quincy Center,December,83480.0,Red Line,2022,Quincy_Center
Quincy Center,February,75943.0,Red Line,2022,Quincy_Center
Quincy Center,January,65721.0,Red Line,2022,Quincy_Center
Quincy Center,July,95528.0,Red Line,2022,Quincy_Center
Quincy Center,June,97558.0,Red Line,2022,Quincy_Center
Quincy Center,March,97163.0,Red Line,2022,Quincy_Center
Quincy Center,May,96578.0,Red Line,2022,Quincy_Center
Quincy Center,November,90791.0,Red Line,2022,Quincy_Center
Quincy Center,October,104695.0,Red Line,2022,Quincy_Center
Quincy Center,September,98984.0,Red Line,2022,Quincy_Center
Revere Beach,April,57441.0,Blue Line,2022,Revere
Revere Beach,August,68261.0,Blue Line,2022,Revere
Revere Beach,December,63096.0,Blue Line,2022,Revere
Revere Beach,February,48723.0,Blue Line,2022,Revere
Revere Beach,January,45255.0,Blue Line,2022,Revere
Revere Beach,July,72264.0,Blue Line,2022,Revere
Revere Beach,June,48555.0,Blue Line,2022,Revere
Revere Beach,March,59718.0,Blue Line,2022,Revere
Revere Beach,May,37848.0,Blue Line,2022,Revere
Revere Beach,November,68197.0,Blue Line,2022,Revere
Revere Beach,October,72214.0,Blue Line,2022,Revere
Revere Beach,September,66262.0,Blue Line,2022,Revere
Riverside,April,23519.0,Green Line,2022,Auburndale
Riverside,August,27168.0,Green Line,2022,Auburndale
Riverside,December,16964.0,Green Line,2022,Auburndale
Riverside,February,9350.0,Green Line,2022,Auburndale
Riverside,January,9137.0,Green Line,2022,Auburndale
Riverside,July,30009.0,Green Line,2022,Auburndale
Riverside,June,30222.0,Green Line,2022,Auburndale
Riverside,March,14697.0,Green Line,2022,Auburndale
Riverside,May,25899.0,Green Line,2022,Auburndale
Riverside,November,18718.0,Green Line,2022,Auburndale
Riverside,October,9307.0,Green Line,2022,Auburndale
Riverside,September,21858.0,Green Line,2022,Auburndale
Roxbury Crossing,April,66121.0,Orange Line,2022,Roxbury
Roxbury Crossing,August,39950.0,Orange Line,2022,Roxbury
Roxbury Crossing,December,55573.0,Orange Line,2022,Roxbury
Roxbury Crossing,February,57236.0,Orange Line,2022,Roxbury
Roxbury Crossing,January,50388.0,Orange Line,2022,Roxbury
Roxbury Crossing,July,56873.0,Orange Line,2022,Roxbury
Roxbury Crossing,June,60429.0,Orange Line,2022,Roxbury
Roxbury Crossing,March,72346.0,Orange Line,2022,Roxbury
Roxbury Crossing,May,68124.0,Orange Line,2022,Roxbury
Roxbury Crossing,November,64894.0,Orange Line,2022,Roxbury
Roxbury Crossing,October,69803.0,Orange Line,2022,Roxbury
Roxbury Crossing,September,26329.0,Orange Line,2022,Roxbury
Ruggles,April,137757.0,Orange Line,2022,Roxbury
Ruggles,August,73986.0,Orange Line,2022,Roxbury
Ruggles,December,108454.0,Orange Line,2022,Roxbury
Ruggles,February,126137.0,Orange Line,2022,Roxbury
Ruggles,January,102098.0,Orange Line,2022,Roxbury
Ruggles,July,101847.0,Orange Line,2022,Roxbury
Ruggles,June,115785.0,Orange Line,2022,Roxbury
Ruggles,March,143047.0,Orange Line,2022,Roxbury
Ruggles,May,117422.0,Orange Line,2022,Roxbury
Ruggles,November,132846.0,Orange Line,2022,Roxbury
Ruggles,October,143592.0,Orange Line,2022,Roxbury
Ruggles,September,57899.0,Orange Line,2022,Roxbury
Savin Hill,April,30589.0,Red Line,2022,Dorchester
Savin Hill,August,29478.0,Red Line,2022,Dorchester
Savin Hill,December,23813.0,Red Line,2022,Dorchester
Savin Hill,February,25147.0,Red Line,2022,Dorchester
Savin Hill,January,19179.0,Red Line,2022,Dorchester
Savin Hill,July,28277.0,Red Line,2022,Dorchester
Savin Hill,June,28564.0,Red Line,2022,Dorchester
Savin Hill,March,30827.0,Red Line,2022,Dorchester
Savin Hill,May,33873.0,Red Line,2022,Dorchester
Savin Hill,November,28657.0,Red Line,2022,Dorchester
Savin Hill,October,27714.0,Red Line,2022,Dorchester
Savin Hill,September,31179.0,Red Line,2022,Dorchester
Science Park,April,15602.0,Green Line,2022,West_End
Science Park,August,9864.0,Green Line,2022,West_End
Science Park,December,13400.0,Green Line,2022,West_End
Science Park,February,63.0,Green Line,2022,West_End
Science Park,July,16332.0,Green Line,2022,West_End
Science Park,June,16932.0,Green Line,2022,West_End
Science Park,March,5344.0,Green Line,2022,West_End
Science Park,May,15686.0,Green Line,2022,West_End
Science Park,November,11991.0,Green Line,2022,West_End
Science Park,October,11775.0,Green Line,2022,West_End
Science Park,September,4024.0,Green Line,2022,West_End
Shawmut,April,32533.0,Red Line,2022,Dorchester
Shawmut,August,30318.0,Red Line,2022,Dorchester
Shawmut,December,27163.0,Red Line,2022,Dorchester
Shawmut,February,26519.0,Red Line,2022,Dorchester
Shawmut,January,20238.0,Red Line,2022,Dorchester
Shawmut,July,28730.0,Red Line,2022,Dorchester
Shawmut,June,33915.0,Red Line,2022,Dorchester
Shawmut,March,34593.0,Red Line,2022,Dorchester
Shawmut,May,34276.0,Red Line,2022,Dorchester
Shawmut,November,30789.0,Red Line,2022,Dorchester
Shawmut,October,32462.0,Red Line,2022,Dorchester
Shawmut,September,33693.0,Red Line,2022,Dorchester
South Station,April,257889.0,Red Line,2022,Downtown
South Station,August,298887.0,Red Line,2022,Downtown
South Station,December,242599.0,Red Line,2022,Downtown
South Station,February,174106.0,Red Line,2022,Downtown
South Station,January,143293.0,Red Line,2022,Downtown
South Station,July,286829.0,Red Line,2022,Downtown
South Station,June,289974.0,Red Line,2022,Downtown
South Station,March,249890.0,Red Line,2022,Downtown
South Station,May,274501.0,Red Line,2022,Downtown
South Station,November,274553.0,Red Line,2022,Downtown
South Station,October,290535.0,Red Line,2022,Downtown
South Station,September,296316.0,Red Line,2022,Downtown
State Street,April,167934.0,Blue Line,2022,Downtown
State Street,August,161921.0,Blue Line,2022,Downtown
State Street,December,163152.0,Blue Line,2022,Downtown
State Street,February,115616.0,Blue Line,2022,Downtown
State Street,January,103793.0,Blue Line,2022,Downtown
State Street,July,174610.0,Blue Line,2022,Downtown
State Street,June,180872.0,Blue Line,2022,Downtown
State Street,March,163762.0,Blue Line,2022,Downtown
State Street,May,143421.0,Blue Line,2022,Downtown
State Street,November,171479.0,Blue Line,2022,Downtown
State Street,October,182691.0,Blue Line,2022,Downtown
State Street,September,146255.0,Blue Line,2022,Downtown
Stony Brook,April,46949.0,Orange Line,2022,Jamaica_Plain
Stony Brook,August,27531.0,Orange Line,2022,Jamaica_Plain
Stony Brook,December,43772.0,Orange Line,2022,Jamaica_Plain
Stony Brook,February,37637.0,Orange Line,2022,Jamaica_Plain
Stony Brook,January,30251.0,Orange Line,2022,Jamaica_Plain
Stony Brook,July,41765.0,Orange Line,2022,Jamaica_Plain
Stony Brook,June,46309.0,Orange Line,2022,Jamaica_Plain
Stony Brook,March,46997.0,Orange Line,2022,Jamaica_Plain
Stony Brook,May,47914.0,Orange Line,2022,Jamaica_Plain
Stony Brook,November,48114.0,Orange Line,2022,Jamaica_Plain
Stony Brook,October,51389.0,Orange Line,2022,Jamaica_Plain
Stony Brook,September,19928.0,Orange Line,2022,Jamaica_Plain
Suffolk Downs,April,4638.0,Blue Line,2022,East_Boston
Suffolk Downs,April,4638.0,Blue Line,2022,East_Boston
Suffolk Downs,April,4638.0,Blue Line,2022,East_Boston
Suffolk Downs,April,4638.0,Blue Line,2022,East_Boston
Suffolk Downs,August,8927.0,Blue Line,2022,East_Boston
Suffolk Downs,August,8927.0,Blue Line,2022,East_Boston
Suffolk Downs,August,8927.0,Blue Line,2022,East_Boston
Suffolk Downs,August,8927.0,Blue Line,2022,East_Boston
Suffolk Downs,December,12563.0,Blue Line,2022,East_Boston
Suffolk Downs,December,12563.0,Blue Line,2022,East_Boston
Suffolk Downs,December,12563.0,Blue Line,2022,East_Boston
Suffolk Downs,December,12563.0,Blue Line,2022,East_Boston
Suffolk Downs,February,5626.0,Blue Line,2022,East_Boston
Suffolk Downs,February,5626.0,Blue Line,2022,East_Boston
Suffolk Downs,February,5626.0,Blue Line,2022,East_Boston
Suffolk Downs,February,5626.0,Blue Line,2022,East_Boston
Suffolk Downs,January,6312.0,Blue Line,2022,East_Boston
Suffolk Downs,January,6312.0,Blue Line,2022,East_Boston
Suffolk Downs,January,6312.0,Blue Line,2022,East_Boston
Suffolk Downs,January,6312.0,Blue Line,2022,East_Boston
Suffolk Downs,July,8198.0,Blue Line,2022,East_Boston
Suffolk Downs,July,8198.0,Blue Line,2022,East_Boston
Suffolk Downs,July,8198.0,Blue Line,2022,East_Boston
Suffolk Downs,July,8198.0,Blue Line,2022,East_Boston
Suffolk Downs,June,4103.0,Blue Line,2022,East_Boston
Suffolk Downs,June,4103.0,Blue Line,2022,East_Boston
Suffolk Downs,June,4103.0,Blue Line,2022,East_Boston
Suffolk Downs,June,4103.0,Blue Line,2022,East_Boston
Suffolk Downs,March,6102.0,Blue Line,2022,East_Boston
Suffolk Downs,March,6102.0,Blue Line,2022,East_Boston
Suffolk Downs,March,6102.0,Blue Line,2022,East_Boston
Suffolk Downs,March,6102.0,Blue Line,2022,East_Boston
Suffolk Downs,May,3202.0,Blue Line,2022,East_Boston
Suffolk Downs,May,3202.0,Blue Line,2022,East_Boston
Suffolk Downs,May,3202.0,Blue Line,2022,East_Boston
Suffolk Downs,May,3202.0,Blue Line,2022,East_Boston
Suffolk Downs,November,13703.0,Blue Line,2022,East_Boston
Suffolk Downs,November,13703.0,Blue Line,2022,East_Boston
Suffolk Downs,November,13703.0,Blue Line,2022,East_Boston
Suffolk Downs,November,13703.0,Blue Line,2022,East_Boston
Suffolk Downs,October,10221.0,Blue Line,2022,East_Boston
Suffolk Downs,October,10221.0,Blue Line,2022,East_Boston
Suffolk Downs,October,10221.0,Blue Line,2022,East_Boston
Suffolk Downs,October,10221.0,Blue Line,2022,East_Boston
Suffolk Downs,September,9499.0,Blue Line,2022,East_Boston
Suffolk Downs,September,9499.0,Blue Line,2022,East_Boston
Suffolk Downs,September,9499.0,Blue Line,2022,East_Boston
Suffolk Downs,September,9499.0,Blue Line,2022,East_Boston
Sullivan Square,April,124627.0,Orange Line,2022,Charlestown
Sullivan Square,August,77516.0,Orange Line,2022,Charlestown
Sullivan Square,December,110019.0,Orange Line,2022,Charlestown
Sullivan Square,February,101642.0,Orange Line,2022,Charlestown
Sullivan Square,January,100789.0,Orange Line,2022,Charlestown
Sullivan Square,July,121078.0,Orange Line,2022,Charlestown
Sullivan Square,June,124551.0,Orange Line,2022,Charlestown
Sullivan Square,March,127049.0,Orange Line,2022,Charlestown
Sullivan Square,May,130207.0,Orange Line,2022,Charlestown
Sullivan Square,November,117415.0,Orange Line,2022,Charlestown
Sullivan Square,October,116594.0,Orange Line,2022,Charlestown
Sullivan Square,September,49840.0,Orange Line,2022,Charlestown
Symphony,April,30320.0,Green Line,2022,Fenway_Kenmore
Symphony,August,14475.0,Green Line,2022,Fenway_Kenmore
Symphony,December,25326.0,Green Line,2022,Fenway_Kenmore
Symphony,February,28132.0,Green Line,2022,Fenway_Kenmore
Symphony,January,20683.0,Green Line,2022,Fenway_Kenmore
Symphony,July,26031.0,Green Line,2022,Fenway_Kenmore
Symphony,June,27407.0,Green Line,2022,Fenway_Kenmore
Symphony,March,31579.0,Green Line,2022,Fenway_Kenmore
Symphony,May,27107.0,Green Line,2022,Fenway_Kenmore
Symphony,November,27114.0,Green Line,2022,Fenway_Kenmore
Symphony,October,31717.0,Green Line,2022,Fenway_Kenmore
Symphony,September,33970.0,Green Line,2022,Fenway_Kenmore
Tufts Medical Center,April,86249.0,Orange Line,2022,Chinatown
Tufts Medical Center,August,53824.0,Orange Line,2022,Chinatown
Tufts Medical Center,December,79827.0,Orange Line,2022,Chinatown
Tufts Medical Center,February,75585.0,Orange Line,2022,Chinatown
Tufts Medical Center,January,69841.0,Orange Line,2022,Chinatown
Tufts Medical Center,July,78161.0,Orange Line,2022,Chinatown
Tufts Medical Center,June,79661.0,Orange Line,2022,Chinatown
Tufts Medical Center,March,82974.0,Orange Line,2022,Chinatown
Tufts Medical Center,May,87130.0,Orange Line,2022,Chinatown
Tufts Medical Center,November,86404.0,Orange Line,2022,Chinatown
Tufts Medical Center,October,88982.0,Orange Line,2022,Chinatown
Tufts Medical Center,September,33481.0,Orange Line,2022,Chinatown
Union Square,April,7138.0,Green Line,2022,Union_Square
Union Square,August,47325.000037859994,Green Line,2022,Union_Square
Union Square,December,39129.166697969995,Green Line,2022,Union_Square
Union Square,July,79575.00006366,Green Line,2022,Union_Square
Union Square,June,8805.0,Green Line,2022,Union_Square
Union Square,March,3324.0,Green Line,2022,Union_Square
Union Square,May,7947.0,Green Line,2022,Union_Square
Union Square,November,71095.83339021,Green Line,2022,Union_Square
Union Square,October,76754.16672806999,Green Line,2022,Union_Square
Union Square,September,30475.00002438,Green Line,2022,Union_Square
Wellington,April,85339.0,Orange Line,2022,Medford
Wellington,August,55054.0,Orange Line,2022,Medford
Wellington,December,76983.0,Orange Line,2022,Medford
Wellington,February,63608.0,Orange Line,2022,Medford
Wellington,January,56884.0,Orange Line,2022,Medford
Wellington,July,87543.0,Orange Line,2022,Medford
Wellington,June,97556.0,Orange Line,2022,Medford
Wellington,March,79279.0,Orange Line,2022,Medford
Wellington,May,93547.0,Orange Line,2022,Medford
Wellington,November,81835.0,Orange Line,2022,Medford
Wellington,October,82669.0,Orange Line,2022,Medford
Wellington,September,31890.0,Orange Line,2022,Medford
Wollaston,April,45211.0,Red Line,2022,Wollaston
Wollaston,August,37365.0,Red Line,2022,Wollaston
Wollaston,December,44320.0,Red Line,2022,Wollaston
Wollaston,February,36969.0,Red Line,2022,Wollaston
Wollaston,January,34205.0,Red Line,2022,Wollaston
Wollaston,July,41573.0,Red Line,2022,Wollaston
Wollaston,June,45258.0,Red Line,2022,Wollaston
Wollaston,March,46573.0,Red Line,2022,Wollaston
Wollaston,May,44806.0,Red Line,2022,Wollaston
Wollaston,November,41784.0,Red Line,2022,Wollaston
Wollaston,October,46635.0,Red Line,2022,Wollaston
Wollaston,September,35107.0,Red Line,2022,Wollaston
Wonderland,April,77285.0,Blue Line,2022,Revere
Wonderland,August,65678.0,Blue Line,2022,Revere
Wonderland,December,85201.0,Blue Line,2022,Revere
Wonderland,February,77969.0,Blue Line,2022,Revere
Wonderland,January,69804.0,Blue Line,2022,Revere
Wonderland,July,81306.0,Blue Line,2022,Revere
Wonderland,June,63876.0,Blue Line,2022,Revere
Wonderland,March,100292.0,Blue Line,2022,Revere
Wonderland,May,45738.0,Blue Line,2022,Revere
Wonderland,November,89900.0,Blue Line,2022,Revere
Wonderland,October,98844.0,Blue Line,2022,Revere
Wonderland,September,99666.0,Blue Line,2022,Revere
Wood Island,April,34693.0,Blue Line,2022,East_Boston
Wood Island,April,34693.0,Blue Line,2022,East_Boston
Wood Island,April,34693.0,Blue Line,2022,East_Boston
Wood Island,April,34693.0,Blue Line,2022,East_Boston
