station_name,month,gated_entries,route_or_line,year
Davis,August,131528.0,Red Line,2022
Davis,December,112829.0,Red Line,2022
Davis,February,113879.0,Red Line,2022
Davis,January,88317.0,Red Line,2022
Davis,July,133660.0,Red Line,2022
Davis,June,153262.0,Red Line,2022
Davis,March,136235.0,Red Line,2022
Davis,May,144290.0,Red Line,2022
Davis,November,140948.0,Red Line,2022
Davis,October,147717.0,Red Line,2022
Davis,September,148038.0,Red Line,2022
Downtown Crossing,April,263499.0,Orange Line,2022
Downtown Crossing,August,242421.0,Orange Line,2022
Downtown Crossing,December,253059.0,Orange Line,2022
Downtown Crossing,February,214739.0,Orange Line,2022
Downtown Crossing,January,178659.0,Orange Line,2022
Downtown Crossing,July,267926.0,Orange Line,2022
Downtown Crossing,June,267257.0,Orange Line,2022
Downtown Crossing,March,267331.0,Orange Line,2022
Downtown Crossing,May,265087.0,Orange Line,2022
Downtown Crossing,November,256762.0,Orange Line,2022
Downtown Crossing,October,276382.0,Orange Line,2022
Downtown Crossing,September,217719.0,Orange Line,2022
East Somerville,December,5191.66667082,Green Line,2022
Fields Corner,April,78866.0,Red Line,2022
Fields Corner,August,73698.0,Red Line,2022
Fields Corner,December,61173.0,Red Line,2022
Fields Corner,February,65584.0,Red Line,2022
Fields Corner,January,54499.0,Red Line,2022
Fields Corner,July,74963.0,Red Line,2022
Fields Corner,June,82962.0,Red Line,2022
Fields Corner,March,84677.0,Red Line,2022
Fields Corner,May,86608.0,Red Line,2022
Fields Corner,November,68843.0,Red Line,2022
Fields Corner,October,73186.0,Red Line,2022
Fields Corner,September,79245.0,Red Line,2022
Forest Hills,April,168738.0,Orange Line,2022
Forest Hills,August,91376.0,Orange Line,2022
Forest Hills,December,143033.0,Orange Line,2022
Forest Hills,February,139966.0,Orange Line,2022
Forest Hills,January,122785.0,Orange Line,2022
Forest Hills,July,155261.0,Orange Line,2022
Forest Hills,June,186056.0,Orange Line,2022
Forest Hills,March,178941.0,Orange Line,2022
Forest Hills,May,182139.0,Orange Line,2022
Forest Hills,November,158301.0,Orange Line,2022
Forest Hills,October,167792.0,Orange Line,2022
Forest Hills,September,65422.0,Orange Line,2022
Gilman Square,December,19445.83334889,Green Line,2022
Government Center,April,65841.0,Blue Line,2022
Government Center,August,154569.0,Blue Line,2022
Government Center,December,110017.0,Blue Line,2022
Government Center,February,77448.0,Blue Line,2022
Government Center,January,56088.0,Blue Line,2022
Government Center,July,110304.0,Blue Line,2022
Government Center,June,111022.0,Blue Line,2022
Government Center,March,97446.0,Blue Line,2022
Government Center,May,53675.0,Blue Line,2022
Government Center,November,123759.0,Blue Line,2022
Government Center,October,139011.0,Blue Line,2022
Government Center,September,278968.0,Blue Line,2022
Green Street,April,39942.0,Orange Line,2022
Green Street,August,22580.0,Orange Line,2022
Green Street,December,38064.0,Orange Line,2022
Green Street,February,31033.0,Orange Line,2022
Green Street,January,25274.0,Orange Line,2022
Green Street,July,36266.0,Orange Line,2022
Green Street,June,41985.0,Orange Line,2022
Green Street,March,40799.0,Orange Line,2022
Green Street,May,42012.0,Orange Line,2022
Green Street,November,42525.0,Orange Line,2022
Green Street,October,44218.0,Orange Line,2022
Green Street,September,17474.0,Orange Line,2022
Harvard,April,270291.0,Red Line,2022
Harvard,August,264284.0,Red Line,2022
Harvard,December,209988.0,Red Line,2022
Harvard,February,198529.0,Red Line,2022
Harvard,January,148308.0,Red Line,2022
Harvard,July,259769.0,Red Line,2022
Harvard,June,261038.0,Red Line,2022
Harvard,March,260675.0,Red Line,2022
Harvard,May,304128.0,Red Line,2022
Harvard,November,275518.0,Red Line,2022
Harvard,October,325346.0,Red Line,2022
Harvard,September,285414.0,Red Line,2022
Haymarket,April,110095.0,Green Line,2022
Haymarket,August,118209.0,Green Line,2022
Haymarket,December,148480.0,Green Line,2022
Haymarket,February,122188.0,Green Line,2022
Haymarket,January,100007.0,Green Line,2022
Haymarket,July,183117.0,Green Line,2022
Haymarket,June,165109.0,Green Line,2022
Haymarket,March,129052.0,Green Line,2022
Haymarket,May,184547.0,Green Line,2022
Haymarket,November,155262.0,Green Line,2022
Haymarket,October,171423.0,Green Line,2022
Haymarket,September,61321.0,Green Line,2022
Hynes Convention Center,April,149060.0,Green Line,2022
Hynes Convention Center,August,133786.0,Green Line,2022
Hynes Convention Center,December,129794.0,Green Line,2022
Hynes Convention Center,February,114885.0,Green Line,2022
Hynes Convention Center,January,83994.0,Green Line,2022
Hynes Convention Center,July,127831.0,Green Line,2022
Hynes Convention Center,June,123442.0,Green Line,2022
Hynes Convention Center,March,128776.0,Green Line,2022
Hynes Convention Center,May,134307.0,Green Line,2022
Hynes Convention Center,November,153490.0,Green Line,2022
Hynes Convention Center,October,162275.0,Green Line,2022
Hynes Convention Center,September,159647.0,Green Line,2022
JFK/UMass,April,118676.0,Red Line,2022
JFK/UMass,August,89564.0,Red Line,2022
JFK/UMass,December,93208.0,Red Line,2022
JFK/UMass,February,99844.0,Red Line,2022
JFK/UMass,January,68972.0,Red Line,2022
JFK/UMass,July,88821.0,Red Line,2022
JFK/UMass,June,92984.0,Red Line,2022
JFK/UMass,March,118223.0,Red Line,2022
JFK/UMass,May,109174.0,Red Line,2022
JFK/UMass,November,121965.0,Red Line,2022
JFK/UMass,October,136415.0,Red Line,2022
JFK/UMass,September,139915.0,Red Line,2022
Jackson Square,April,81925.0,Orange Line,2022
Jackson Square,August,48570.0,Orange Line,2022
Jackson Square,December,56466.0,Orange Line,2022
Jackson Square,February,67180.0,Orange Line,2022
Jackson Square,January,56802.0,Orange Line,2022
Jackson Square,July,75578.0,Orange Line,2022
Jackson Square,June,83964.0,Orange Line,2022
Jackson Square,March,83286.0,Orange Line,2022
Jackson Square,May,85845.0,Orange Line,2022
Jackson Square,November,63239.0,Orange Line,2022
Jackson Square,October,65413.0,Orange Line,2022
Jackson Square,September,25157.0,Orange Line,2022
Kendall/MIT,April,179954.0,Red Line,2022
Kendall/MIT,August,200216.0,Red Line,2022
Kendall/MIT,December,163342.0,Red Line,2022
Kendall/MIT,February,146512.0,Red Line,2022
Kendall/MIT,January,105512.0,Red Line,2022
Kendall/MIT,July,180149.0,Red Line,2022
Kendall/MIT,June,194868.0,Red Line,2022
Kendall/MIT,March,189404.0,Red Line,2022
Kendall/MIT,May,190814.0,Red Line,2022
Kendall/MIT,November,200670.0,Red Line,2022
Kendall/MIT,October,214398.0,Red Line,2022
Kendall/MIT,September,199600.0,Red Line,2022
Kenmore,April,141580.0,Green Line,2022
Kenmore,August,151452.0,Green Line,2022
Kenmore,December,100084.0,Green Line,2022
Kenmore,February,92457.0,Green Line,2022
Kenmore,January,72689.0,Green Line,2022
Kenmore,July,202157.0,Green Line,2022
Kenmore,June,178576.0,Green Line,2022
Kenmore,March,108977.0,Green Line,2022
Kenmore,May,164589.0,Green Line,2022
Kenmore,November,119391.0,Green Line,2022
Kenmore,October,166412.0,Green Line,2022
Kenmore,September,178934.0,Green Line,2022
Lechmere,April,20891.0,Green Line,2022
Lechmere,August,46929.166704209994,Green Line,2022
Lechmere,December,43650.00003492,Green Line,2022
Lechmere,July,82050.00006564,Green Line,2022
Lechmere,June,23632.0,Green Line,2022
Lechmere,March,10448.0,Green Line,2022
Lechmere,May,23511.0,Green Line,2022
Lechmere,November,54691.666710419995,Green Line,2022
Lechmere,October,67441.66672061999,Green Line,2022
Lechmere,September,24395.833352849997,Green Line,2022
Magoun Square,December,13750.000011,Green Line,2022
Magoun Square,November,4.16666667,Green Line,2022
Malden Center,April,137747.0,Orange Line,2022
Malden Center,August,88010.0,Orange Line,2022
Malden Center,December,126330.0,Orange Line,2022
Malden Center,February,109450.0,Orange Line,2022
Malden Center,January,99755.0,Orange Line,2022
Malden Center,July,133903.0,Orange Line,2022
Malden Center,June,148004.0,Orange Line,2022
Malden Center,March,134420.0,Orange Line,2022
Malden Center,May,145588.0,Orange Line,2022
Malden Center,November,139573.0,Orange Line,2022
Malden Center,October,140976.0,Orange Line,2022
Malden Center,September,54398.0,Orange Line,2022
Massachusetts Avenue,April,85238.0,Orange Line,2022
Massachusetts Avenue,August,50254.0,Orange Line,2022
Massachusetts Avenue,December,66805.0,Orange Line,2022
Massachusetts Avenue,February,65308.0,Orange Line,2022
Massachusetts Avenue,January,61755.0,Orange Line,2022
Massachusetts Avenue,July,69433.0,Orange Line,2022
Massachusetts Avenue,June,76586.0,Orange Line,2022
Massachusetts Avenue,March,80987.0,Orange Line,2022
Massachusetts Avenue,May,82316.0,Orange Line,2022
Massachusetts Avenue,November,74678.0,Orange Line,2022
Massachusetts Avenue,October,76466.0,Orange Line,2022
Massachusetts Avenue,September,29027.0,Orange Line,2022
Mattapan Line,August,93491.712,Mattapan Line,2022
Mattapan Line,December,72638.208,Mattapan Line,2022
Mattapan Line,July,85647.74399999999,Mattapan Line,2022
Mattapan Line,November,85443.84,Mattapan Line,2022
Mattapan Line,October,88654.46399999999,Mattapan Line,2022
Mattapan Line,September,104518.656,Mattapan Line,2022
Maverick,April,167202.0,Blue Line,2022
Maverick,August,222739.0,Blue Line,2022
Maverick,December,210520.0,Blue Line,2022
Maverick,February,168653.0,Blue Line,2022
Maverick,January,152858.0,Blue Line,2022
Maverick,July,218775.0,Blue Line,2022
Maverick,June,219010.0,Blue Line,2022
Maverick,March,208436.0,Blue Line,2022
Maverick,May,93454.0,Blue Line,2022
Maverick,November,221774.0,Blue Line,2022
Maverick,October,240599.0,Blue Line,2022
Maverick,September,232699.0,Blue Line,2022
Medford/Tufts,December,15725.00001258,Green Line,2022
Medford/Tufts,November,4.16666667,Green Line,2022
North Quincy,April,71296.0,Red Line,2022
North Quincy,August,74029.0,Red Line,2022
North Quincy,December,62492.0,Red Line,2022
North Quincy,February,54447.0,Red Line,2022
North Quincy,January,48682.0,Red Line,2022
North Quincy,July,73458.0,Red Line,2022
North Quincy,June,77332.0,Red Line,2022
North Quincy,March,71681.0,Red Line,2022
North Quincy,May,74351.0,Red Line,2022
North Quincy,November,70130.0,Red Line,2022
North Quincy,October,79242.0,Red Line,2022
North Quincy,September,77806.0,Red Line,2022
North Station,April,264650.0,Green Line,2022
North Station,August,145470.0,Green Line,2022
North Station,December,246617.0,Green Line,2022
North Station,February,202333.0,Green Line,2022
North Station,January,205638.0,Green Line,2022
North Station,July,227219.0,Green Line,2022
North Station,June,229764.0,Green Line,2022
North Station,March,208008.0,Green Line,2022
North Station,May,269549.0,Green Line,2022
North Station,November,259763.0,Green Line,2022
North Station,October,281518.0,Green Line,2022
North Station,September,94160.0,Green Line,2022
Oak Grove,April,69662.0,Orange Line,2022
Oak Grove,August,40789.0,Orange Line,2022
Oak Grove,December,67870.0,Orange Line,2022
Oak Grove,February,51272.0,Orange Line,2022
Oak Grove,January,46781.0,Orange Line,2022
Oak Grove,July,72317.0,Orange Line,2022
Oak Grove,June,82201.0,Orange Line,2022
Oak Grove,March,67115.0,Orange Line,2022
Oak Grove,May,81054.0,Orange Line,2022
Oak Grove,November,73938.0,Orange Line,2022
Oak Grove,October,73277.0,Orange Line,2022
Oak Grove,September,27442.0,Orange Line,2022
Orient Heights,April,74180.0,Blue Line,2022
Orient Heights,August,90324.0,Blue Line,2022
Orient Heights,December,82611.0,Blue Line,2022
Orient Heights,February,58451.0,Blue Line,2022
Orient Heights,January,54455.0,Blue Line,2022
Orient Heights,July,85354.0,Blue Line,2022
Orient Heights,June,123158.0,Blue Line,2022
Orient Heights,March,74496.0,Blue Line,2022
Orient Heights,May,120499.0,Blue Line,2022
Orient Heights,November,91023.0,Blue Line,2022
Orient Heights,October,96456.0,Blue Line,2022
Orient Heights,September,89759.0,Blue Line,2022
Park Street,April,238988.0,Green Line,2022
Park Street,August,240271.0,Green Line,2022
Park Street,December,210786.0,Green Line,2022
Park Street,February,159697.0,Green Line,2022
Park Street,January,109561.0,Green Line,2022
Park Street,July,229802.0,Green Line,2022
Park Street,June,238495.0,Green Line,2022
Park Street,March,225063.0,Green Line,2022
Park Street,May,229885.0,Green Line,2022
Park Street,November,228590.0,Green Line,2022
Park Street,October,258864.0,Green Line,2022
Park Street,September,278427.0,Green Line,2022
Porter,April,90593.0,Red Line,2022
Porter,August,107463.0,Red Line,2022
Porter,December,97385.0,Red Line,2022
Porter,February,88932.0,Red Line,2022
Porter,January,68729.0,Red Line,2022
Porter,July,94661.0,Red Line,2022
Porter,June,104859.0,Red Line,2022
Porter,March,104222.0,Red Line,2022
Porter,May,102736.0,Red Line,2022
Porter,November,114125.0,Red Line,2022
Porter,October,118876.0,Red Line,2022
Porter,September,123806.0,Red Line,2022
Prudential,April,65719.0,Green Line,2022
Prudential,August,28250.0,Green Line,2022
Prudential,December,59177.0,Green Line,2022
Prudential,February,56209.0,Green Line,2022
Prudential,January,44295.0,Green Line,2022
Prudential,July,62441.0,Green Line,2022
Prudential,June,57190.0,Green Line,2022
Prudential,March,61694.0,Green Line,2022
Prudential,May,61382.0,Green Line,2022
Prudential,November,58887.0,Green Line,2022
Prudential,October,62260.0,Green Line,2022
Prudential,September,56103.0,Green Line,2022
Quincy Adams,April,42454.0,Red Line,2022
Quincy Adams,August,43195.0,Red Line,2022
Quincy Adams,December,36026.0,Red Line,2022
Quincy Adams,February,30565.0,Red Line,2022
Quincy Adams,January,25290.0,Red Line,2022
Quincy Adams,July,44089.0,Red Line,2022
Quincy Adams,June,45388.0,Red Line,2022
Quincy Adams,March,41784.0,Red Line,2022
Quincy Adams,May,45613.0,Red Line,2022
Quincy Adams,November,40785.0,Red Line,2022
Quincy Adams,October,44434.0,Red Line,2022
Quincy Adams,September,44188.0,Red Line,2022
Quincy Center,April,95813.0,Red Line,2022
Quincy Center,August,97640.0,Red Line,2022
Quincy Center,December,83480.0,Red Line,2022
Quincy Center,February,75943.0,Red Line,2022
Quincy Center,January,65721.0,Red Line,2022
Quincy Center,July,95528.0,Red Line,2022
Quincy Center,June,97558.0,Red Line,2022
Quincy Center,March,97163.0,Red Line,2022
Quincy Center,May,96578.0,Red Line,2022
Quincy Center,November,90791.0,Red Line,2022
Quincy Center,October,104695.0,Red Line,2022
Quincy Center,September,98984.0,Red Line,2022
Revere Beach,April,57441.0,Blue Line,2022
Revere Beach,August,68261.0,Blue Line,2022
Revere Beach,December,63096.0,Blue Line,2022
Revere Beach,February,48723.0,Blue Line,2022
Revere Beach,January,45255.0,Blue Line,2022
Revere Beach,July,72264.0,Blue Line,2022
Revere Beach,June,48555.0,Blue Line,2022
Revere Beach,March,59718.0,Blue Line,2022
Revere Beach,May,37848.0,Blue Line,2022
Revere Beach,November,68197.0,Blue Line,2022
Revere Beach,October,72214.0,Blue Line,2022
Revere Beach,September,66262.0,Blue Line,2022
Riverside,April,23519.0,Green Line,2022
Riverside,August,27168.0,Green Line,2022
Riverside,December,16964.0,Green Line,2022
Riverside,February,9350.0,Green Line,2022
Riverside,January,9137.0,Green Line,2022
Riverside,July,30009.0,Green Line,2022
Riverside,June,30222.0,Green Line,2022
Riverside,March,14697.0,Green Line,2022
Riverside,May,25899.0,Green Line,2022
Riverside,November,18718.0,Green Line,2022
Riverside,October,9307.0,Green Line,2022
Riverside,September,21858.0,Green Line,2022
Roxbury Crossing,April,66121.0,Orange Line,2022
Roxbury Crossing,August,39950.0,Orange Line,2022
Roxbury Crossing,December,55573.0,Orange Line,2022
Roxbury Crossing,February,57236.0,Orange Line,2022
Roxbury Crossing,January,50388.0,Orange Line,2022
Roxbury Crossing,July,56873.0,Orange Line,2022
Roxbury Crossing,June,60429.0,Orange Line,2022
Roxbury Crossing,March,72346.0,Orange Line,2022
Roxbury Crossing,May,68124.0,Orange Line,2022
Roxbury Crossing,November,64894.0,Orange Line,2022
Roxbury Crossing,October,69803.0,Orange Line,2022
Roxbury Crossing,September,26329.0,Orange Line,2022
Ruggles,April,137757.0,Orange Line,2022
Ruggles,August,73986.0,Orange Line,2022
Ruggles,December,108454.0,Orange Line,2022
Ruggles,February,126137.0,Orange Line,2022
Ruggles,January,102098.0,Orange Line,2022
Ruggles,July,101847.0,Orange Line,2022
Ruggles,June,115785.0,Orange Line,2022
Ruggles,March,143047.0,Orange Line,2022
Ruggles,May,117422.0,Orange Line,2022
Ruggles,November,132846.0,Orange Line,2022
Ruggles,October,143592.0,Orange Line,2022
Ruggles,September,57899.0,Orange Line,2022
Savin Hill,April,30589.0,Red Line,2022
Savin Hill,August,29478.0,Red Line,2022
Savin Hill,December,23813.0,Red Line,2022
Savin Hill,February,25147.0,Red Line,2022
Savin Hill,January,19179.0,Red Line,2022
Savin Hill,July,28277.0,Red Line,2022
Savin Hill,June,28564.0,Red Line,2022
Savin Hill,March,30827.0,Red Line,2022
Savin Hill,May,33873.0,Red Line,2022
Savin Hill,November,28657.0,Red Line,2022
Savin Hill,October,27714.0,Red Line,2022
Savin Hill,September,31179.0,Red Line,2022
Science Park,April,15602.0,Green Line,2022
Science Park,August,9864.0,Green Line,2022
Science Park,December,13400.0,Green Line,2022
Science Park,February,63.0,Green Line,2022
Science Park,July,16332.0,Green Line,2022
Science Park,June,16932.0,Green Line,2022
Science Park,March,5344.0,Green Line,2022
Science Park,May,15686.0,Green Line,2022
Science Park,November,11991.0,Green Line,2022
Science Park,October,11775.0,Green Line,2022
Science Park,September,4024.0,Green Line,2022
Shawmut,April,32533.0,Red Line,2022
Shawmut,August,30318.0,Red Line,2022
Shawmut,December,27163.0,Red Line,2022
Shawmut,February,26519.0,Red Line,2022
Shawmut,January,20238.0,Red Line,2022
Shawmut,July,28730.0,Red Line,2022
Shawmut,June,33915.0,Red Line,2022
Shawmut,March,34593.0,Red Line,2022
Shawmut,May,34276.0,Red Line,2022
Shawmut,November,30789.0,Red Line,2022
Shawmut,October,32462.0,Red Line,2022
Shawmut,September,33693.0,Red Line,2022
South Station,April,257889.0,Red Line,2022
South Station,August,298887.0,Red Line,2022
South Station,December,242599.0,Red Line,2022
South Station,February,174106.0,Red Line,2022
South Station,January,143293.0,Red Line,2022
South Station,July,286829.0,Red Line,2022
South Station,June,289974.0,Red Line,2022
South Station,March,249890.0,Red Line,2022
South Station,May,274501.0,Red Line,2022
South Station,November,274553.0,Red Line,2022
South Station,October,290535.0,Red Line,2022
South Station,September,296316.0,Red Line,2022
State Street,April,167934.0,Blue Line,2022
State Street,August,161921.0,Blue Line,2022
State Street,December,163152.0,Blue Line,2022
State Street,February,115616.0,Blue Line,2022
State Street,January,103793.0,Blue Line,2022
State Street,July,174610.0,Blue Line,2022
State Street,June,180872.0,Blue Line,2022
State Street,March,163762.0,Blue Line,2022
State Street,May,143421.0,Blue Line,2022
State Street,November,171479.0,Blue Line,2022
State Street,October,182691.0,Blue Line,2022
State Street,September,146255.0,Blue Line,2022
Stony Brook,April,46949.0,Orange Line,2022
Stony Brook,August,27531.0,Orange Line,2022
Stony Brook,December,43772.0,Orange Line,2022
Stony Brook,February,37637.0,Orange Line,2022
Stony Brook,January,30251.0,Orange Line,2022
Stony Brook,July,41765.0,Orange Line,2022
Stony Brook,June,46309.0,Orange Line,2022
Stony Brook,March,46997.0,Orange Line,2022
Stony Brook,May,47914.0,Orange Line,2022
Stony Brook,November,48114.0,Orange Line,2022
Stony Brook,October,51389.0,Orange Line,2022
Stony Brook,September,19928.0,Orange Line,2022
Suffolk Downs,April,4638.0,Blue Line,2022
Suffolk Downs,August,8927.0,Blue Line,2022
Suffolk Downs,December,12563.0,Blue Line,2022
Suffolk Downs,February,5626.0,Blue Line,2022
Suffolk Downs,January,6312.0,Blue Line,2022
Suffolk Downs,July,8198.0,Blue Line,2022
Suffolk Downs,June,4103.0,Blue Line,2022
Suffolk Downs,March,6102.0,Blue Line,2022
Suffolk Downs,May,3202.0,Blue Line,2022
Suffolk Downs,November,13703.0,Blue Line,2022
Suffolk Downs,October,10221.0,Blue Line,2022
Suffolk Downs,September,9499.0,Blue Line,2022
Sullivan Square,April,124627.0,Orange Line,2022
Sullivan Square,August,77516.0,Orange Line,2022
Sullivan Square,December,110019.0,Orange Line,2022
Sullivan Square,February,101642.0,Orange Line,2022
Sullivan Square,January,100789.0,Orange Line,2022
Sullivan Square,July,121078.0,Orange Line,2022
Sullivan Square,June,124551.0,Orange Line,2022
Sullivan Square,March,127049.0,Orange Line,2022
Sullivan Square,May,130207.0,Orange Line,2022
Sullivan Square,November,117415.0,Orange Line,2022
Sullivan Square,October,116594.0,Orange Line,2022
Sullivan Square,September,49840.0,Orange Line,2022
Symphony,April,30320.0,Green Line,2022
Symphony,August,14475.0,Green Line,2022
Symphony,December,25326.0,Green Line,2022
Symphony,February,28132.0,Green Line,2022
Symphony,January,20683.0,Green Line,2022
Symphony,July,26031.0,Green Line,2022
Symphony,June,27407.0,Green Line,2022
Symphony,March,31579.0,Green Line,2022
Symphony,May,27107.0,Green Line,2022
Symphony,November,27114.0,Green Line,2022
Symphony,October,31717.0,Green Line,2022
Symphony,September,33970.0,Green Line,2022
Tufts Medical Center,April,86249.0,Orange Line,2022
Tufts Medical Center,August,53824.0,Orange Line,2022
Tufts Medical Center,December,79827.0,Orange Line,2022
Tufts Medical Center,February,75585.0,Orange Line,2022
Tufts Medical Center,January,69841.0,Orange Line,2022
Tufts Medical Center,July,78161.0,Orange Line,2022
Tufts Medical Center,June,79661.0,Orange Line,2022
Tufts Medical Center,March,82974.0,Orange Line,2022
Tufts Medical Center,May,87130.0,Orange Line,2022
Tufts Medical Center,November,86404.0,Orange Line,2022
Tufts Medical Center,October,88982.0,Orange Line,2022
Tufts Medical Center,September,33481.0,Orange Line,2022
Union Square,April,7138.0,Green Line,2022
Union Square,August,47325.000037859994,Green Line,2022
Union Square,December,39129.166697969995,Green Line,2022
Union Square,July,79575.00006366,Green Line,2022
Union Square,June,8805.0,Green Line,2022
Union Square,March,3324.0,Green Line,2022
Union Square,May,7947.0,Green Line,2022
Union Square,November,71095.83339021,Green Line,2022
Union Square,October,76754.16672806999,Green Line,2022
Union Square,September,30475.00002438,Green Line,2022
Wellington,April,85339.0,Orange Line,2022
Wellington,August,55054.0,Orange Line,2022
Wellington,December,76983.0,Orange Line,2022
Wellington,February,63608.0,Orange Line,2022
Wellington,January,56884.0,Orange Line,2022
Wellington,July,87543.0,Orange Line,2022
Wellington,June,97556.0,Orange Line,2022
Wellington,March,79279.0,Orange Line,2022
Wellington,May,93547.0,Orange Line,2022
Wellington,November,81835.0,Orange Line,2022
Wellington,October,82669.0,Orange Line,2022
Wellington,September,31890.0,Orange Line,2022
Wollaston,April,45211.0,Red Line,2022
Wollaston,August,37365.0,Red Line,2022
Wollaston,December,44320.0,Red Line,2022
Wollaston,February,36969.0,Red Line,2022
Wollaston,January,34205.0,Red Line,2022
Wollaston,July,41573.0,Red Line,2022
Wollaston,June,45258.0,Red Line,2022
Wollaston,March,46573.0,Red Line,2022
Wollaston,May,44806.0,Red Line,2022
Wollaston,November,41784.0,Red Line,2022
Wollaston,October,46635.0,Red Line,2022
Wollaston,September,35107.0,Red Line,2022
Wonderland,April,77285.0,Blue Line,2022
Wonderland,August,65678.0,Blue Line,2022
Wonderland,December,85201.0,Blue Line,2022
Wonderland,February,77969.0,Blue Line,2022
Wonderland,January,69804.0,Blue Line,2022
Wonderland,July,81306.0,Blue Line,2022
Wonderland,June,63876.0,Blue Line,2022
Wonderland,March,100292.0,Blue Line,2022
Wonderland,May,45738.0,Blue Line,2022
Wonderland,November,89900.0,Blue Line,2022
Wonderland,October,98844.0,Blue Line,2022
Wonderland,September,99666.0,Blue Line,2022
Wood Island,April,34693.0,Blue Line,2022
Wood Island,August,39919.0,Blue Line,2022
Wood Island,December,36148.0,Blue Line,2022
Wood Island,February,27740.0,Blue Line,2022
Wood Island,January,25932.0,Blue Line,2022
Wood Island,July,38118.0,Blue Line,2022
Wood Island,June,39209.0,Blue Line,2022
Wood Island,March,36496.0,Blue Line,2022
Wood Island,May,31855.0,Blue Line,2022
Wood Island,November,40100.0,Blue Line,2022
Wood Island,October,43518.0,Blue Line,2022
Wood Island,September,40865.0,Blue Line,2022
World Trade Center,April,25754.0,Silver Line,2022
World Trade Center,August,26766.0,Silver Line,2022
World Trade Center,December,20224.0,Silver Line,2022
World Trade Center,February,14182.0,Silver Line,2022
World Trade Center,January,12922.0,Silver Line,2022
World Trade Center,July,25144.0,Silver Line,2022
World Trade Center,June,25865.0,Silver Line,2022
World Trade Center,March,22242.0,Silver Line,2022
World Trade Center,May,23478.0,Silver Line,2022
World Trade Center,November,24566.0,Silver Line,2022
World Trade Center,October,22966.0,Silver Line,2022
World Trade Center,September,23424.0,Silver Line,2022
Airport,April,90539.0,Blue Line,2021
Airport,August,130430.0,Blue Line,2021
Airport,December,127413.0,Blue Line,2021
Airport,February,65679.0,Blue Line,2021
Airport,January,66862.0,Blue Line,2021
Airport,July,128225.0,Blue Line,2021
Airport,June,118768.0,Blue Line,2021
Airport,March,84169.0,Blue Line,2021
Airport,May,104921.0,Blue Line,2021
Airport,November,136906.0,Blue Line,2021
Airport,October,161767.0,Blue Line,2021
Airport,September,147754.0,Blue Line,2021
Alewife,April,60042.0,Red Line,2021
Alewife,August,102372.0,Red Line,2021
Alewife,December,94122.0,Red Line,2021
Alewife,February,41040.0,Red Line,2021
Alewife,January,40671.0,Red Line,2021
Alewife,July,100578.0,Red Line,2021
Alewife,June,85561.0,Red Line,2021
Alewife,March,55657.0,Red Line,2021
Alewife,May,66321.0,Red Line,2021
Alewife,November,107204.0,Red Line,2021
Alewife,October,117140.0,Red Line,2021
Alewife,September,107226.0,Red Line,2021
Andrew,April,67098.0,Red Line,2021
Andrew,August,82051.0,Red Line,2021
Andrew,December,67648.0,Red Line,2021
Andrew,February,52991.0,Red Line,2021
Andrew,January,53779.0,Red Line,2021
Andrew,July,81059.0,Red Line,2021
Andrew,June,77247.0,Red Line,2021
Andrew,March,64945.0,Red Line,2021
Andrew,May,72861.0,Red Line,2021
Andrew,November,76252.0,Red Line,2021
Andrew,October,90317.0,Red Line,2021
Andrew,September,80435.0,Red Line,2021
Aquarium,April,45117.0,Blue Line,2021
Aquarium,August,92175.0,Blue Line,2021
Aquarium,December,61223.0,Blue Line,2021
Aquarium,February,25856.0,Blue Line,2021
Aquarium,January,26178.0,Blue Line,2021
Aquarium,July,91293.0,Blue Line,2021
Aquarium,June,76792.0,Blue Line,2021
Aquarium,March,33908.0,Blue Line,2021
Aquarium,May,58224.0,Blue Line,2021
Aquarium,November,62927.0,Blue Line,2021
Aquarium,October,84390.0,Blue Line,2021
Aquarium,September,83485.0,Blue Line,2021
Arlington,April,39858.0,Green Line,2021
Arlington,August,64961.0,Green Line,2021
Arlington,December,64799.0,Green Line,2021
Arlington,February,26912.0,Green Line,2021
Arlington,January,25163.0,Green Line,2021
Arlington,July,66067.0,Green Line,2021
Arlington,June,56753.0,Green Line,2021
Arlington,March,34545.0,Green Line,2021
Arlington,May,47959.0,Green Line,2021
Arlington,November,72270.0,Green Line,2021
Arlington,October,82544.0,Green Line,2021
Arlington,September,68941.0,Green Line,2021
Ashmont,April,90373.0,Red Line,2021
Ashmont,August,103509.0,Red Line,2021
Ashmont,December,113079.0,Red Line,2021
Ashmont,February,70087.0,Red Line,2021
Ashmont,January,72909.0,Red Line,2021
Ashmont,July,100107.0,Red Line,2021
Ashmont,June,100678.0,Red Line,2021
Ashmont,March,89119.0,Red Line,2021
Ashmont,May,91369.0,Red Line,2021
Ashmont,November,120046.0,Red Line,2021
Ashmont,October,121791.0,Red Line,2021
Ashmont,September,123603.0,Red Line,2021
Assembly,April,19427.0,Orange Line,2021
Assembly,August,48942.0,Orange Line,2021
Assembly,December,44886.0,Orange Line,2021
Assembly,February,21594.0,Orange Line,2021
Assembly,January,22871.0,Orange Line,2021
Assembly,July,45440.0,Orange Line,2021
Assembly,June,37767.0,Orange Line,2021
Assembly,March,11863.0,Orange Line,2021
